,season,team_api_id,players
864,2008/2009,8543,"[nan, nan, nan, nan, nan, 150401.0, nan, 25735.0, 33544.0, 30474.0, 25597.0, 39444.0, 33687.0, 41629.0, 39331.0, 39332.0, 39334.0, 39731.0, 150468.0, 30918.0, 18506.0, 43341.0, 16351.0, 25581.0, 25584.0, 25587.0, 25594.0, 56829.0, 25598.0]"
865,2009/2010,8543,"[nan, nan, nan, nan, nan, nan, nan, nan, 33544.0, 27657.0, 30474.0, 27660.0, 39444.0, 33687.0, 39324.0, 41629.0, 39331.0, 39332.0, 39334.0, 35244.0, 39726.0, 39731.0, 18506.0, 43341.0, 16351.0, 25584.0, 25588.0, 25594.0, 56829.0, 25598.0]"
866,2010/2011,8543,"[nan, 150401.0, 37767.0, 27657.0, 30474.0, 38922.0, 27660.0, 39444.0, 41629.0, 39331.0, 39332.0, 39334.0, 33963.0, 35244.0, 39726.0, 185925.0, 21446.0, 18506.0, 43341.0, 39769.0, 57067.0, 34540.0, 25594.0, 56829.0, 25598.0]"
867,2011/2012,8543,"[56961.0, 150401.0, 37767.0, 39562.0, 33418.0, 27660.0, 38922.0, 39444.0, 41629.0, 39331.0, 11685.0, 39334.0, 33963.0, 35244.0, 30638.0, 39599.0, 39729.0, 26171.0, 41667.0, 21446.0, 66890.0, 43341.0, 57067.0, 25594.0, 25598.0, 37503.0]"
868,2012/2013,8543,"[150401.0, 27657.0, 39562.0, 27660.0, 39444.0, 317717.0, 11685.0, 39334.0, 79013.0, 35244.0, 30638.0, 39599.0, 26294.0, 26171.0, 40001.0, 41667.0, 185925.0, 21446.0, 66890.0, 43341.0, 57067.0, 25594.0, 25598.0, 37503.0]"
869,2013/2014,8543,"[27657.0, 39562.0, 27660.0, 281999.0, 317717.0, 11685.0, 39334.0, 79013.0, 35244.0, 30638.0, 39599.0, 230190.0, 26294.0, 26171.0, 40001.0, 184132.0, 185925.0, 21446.0, 66890.0, 43341.0, 150747.0, 57067.0, 38393.0, 25594.0, 488958.0]"
870,2014/2015,8543,"[18945.0, 30983.0, 362120.0, 188555.0, 73999.0, 317717.0, 26489.0, 128036.0, 11685.0, 39334.0, 79013.0, 30638.0, 39599.0, 230190.0, 106292.0, 26171.0, 40001.0, 185925.0, 66890.0, 43341.0, 150747.0, 57067.0, 38393.0, 25594.0, 488958.0]"
871,2015/2016,8543,"[18945.0, 358149.0, 30983.0, 362120.0, 39562.0, 188555.0, 38393.0, 73999.0, 317717.0, 128036.0, 11685.0, 230190.0, 39599.0, 30638.0, 106292.0, 41411.0, 463301.0, 66890.0, 43341.0, 40016.0, 150747.0, 465628.0, 518373.0, 26489.0, 25594.0, 488958.0]"
872,2008/2009,9885,"[30725.0, 30727.0, 30728.0, 30861.0, 39566.0, 30736.0, 27287.0, 30871.0, 41884.0, 96540.0, 41888.0, 41890.0, 41892.0, 32937.0, 38827.0, 39732.0, 35643.0, 32574.0, 41412.0, 24132.0, 24791.0, 112476.0, 30712.0, 31739.0, 30717.0]"
873,2009/2010,9885,"[31235.0, 30727.0, 30728.0, 30861.0, 39566.0, 34320.0, 37520.0, 27287.0, 30871.0, 41881.0, 41884.0, 96540.0, 41888.0, 41890.0, 41892.0, 11685.0, 32937.0, 38827.0, 32574.0, 24132.0, 41412.0, 24791.0, 34520.0, 33888.0, 96616.0, 30712.0, 30717.0]"
874,2010/2011,9885,"[30727.0, 30861.0, 34320.0, 96534.0, 41884.0, 63520.0, 41890.0, 41892.0, 24235.0, 38827.0, 27694.0, 30902.0, 192574.0, 39232.0, 41411.0, 24132.0, 41412.0, 27720.0, 231753.0, 31314.0, 27615.0, 33888.0, 39540.0, 30709.0, 30712.0, 30717.0]"
875,2011/2012,9885,"[30474.0, 30731.0, 34320.0, 49939.0, 39447.0, 41884.0, 41890.0, 41892.0, 24235.0, 26675.0, 30902.0, 38717.0, 39232.0, 41411.0, 167634.0, 31314.0, 68436.0, 96616.0, 39540.0, 30717.0]"
876,2012/2013,9885,"[248453.0, 30474.0, 30731.0, 49939.0, 42645.0, 41497.0, 41884.0, 96540.0, 41890.0, 41892.0, 24235.0, 30902.0, 36410.0, 38717.0, 41411.0, 182606.0, 167634.0, 27615.0, 96616.0, 109298.0, 39540.0, 111862.0, 30717.0]"
877,2013/2014,9885,"[248453.0, 33030.0, 49543.0, 30474.0, 30731.0, 49939.0, 42645.0, 41497.0, 41884.0, 96540.0, 38817.0, 41890.0, 24235.0, 30902.0, 38717.0, 27615.0, 40165.0, 96616.0, 109298.0, 39540.0, 111862.0, 30717.0]"
878,2014/2015,9885,"[213501.0, 248453.0, 33030.0, 49543.0, 30474.0, 30731.0, 49939.0, 42645.0, 41884.0, 96540.0, 38817.0, 41890.0, 41892.0, 24235.0, 178603.0, 30902.0, 32569.0, 41411.0, 429265.0, 27615.0, 210278.0, 244966.0, 96616.0, 111862.0, 30717.0]"
879,2015/2016,9885,"[213501.0, 248453.0, 30474.0, 358155.0, 42645.0, 421786.0, 41884.0, 325916.0, 41890.0, 157865.0, 24235.0, 30902.0, 75447.0, 32569.0, 176186.0, 155066.0, 166595.0, 21446.0, 244966.0, 210278.0, 96616.0, 42346.0, 111862.0, 30717.0]"
880,2008/2009,9857,"[41861.0, 41864.0, 31499.0, 39440.0, 56593.0, 41874.0, 24848.0, 41749.0, 41242.0, 41243.0, 39203.0, 39340.0, 27701.0, 27703.0, 30136.0, 42433.0, 30285.0, 114769.0, 41811.0, 39390.0, 40165.0, 41958.0, 32749.0, 25581.0, 19310.0, 150388.0, 25595.0]"
881,2009/2010,9857,"[nan, nan, 39426.0, 41864.0, 31499.0, 39440.0, 24464.0, 41749.0, 27676.0, 27680.0, 39203.0, 39340.0, 24493.0, 24624.0, 42035.0, 27701.0, 39360.0, 42433.0, 41671.0, 30285.0, 56654.0, 114769.0, 24792.0, 40165.0, 32749.0, 150388.0, 20342.0, 25595.0, 30718.0]"
882,2010/2011,9857,"[24464.0, 39440.0, 190872.0, 27675.0, 170667.0, 39340.0, 111794.0, 42437.0, 41671.0, 41930.0, 56654.0, 114769.0, 41942.0, 71768.0, 24792.0, 26214.0, 32749.0, 41841.0, 73841.0, 15732.0, 73845.0, 150388.0, 182776.0, 25595.0]"
883,2011/2012,9857,"[41475.0, 38148.0, 27658.0, 190872.0, 199833.0, 39450.0, 39206.0, 170667.0, 24493.0, 39474.0, 42308.0, 41930.0, 56654.0, 24792.0, 182106.0, 41818.0, 26214.0, 42601.0, 32749.0, 73841.0, 150388.0, 73845.0, 182776.0, 25595.0]"
884,2012/2013,9857,"[nan, 198400.0, 115330.0, 41475.0, nan, 27658.0, 199833.0, 39450.0, 30881.0, 170667.0, 27691.0, 39474.0, 265275.0, 197952.0, 213699.0, 42308.0, 27720.0, 231753.0, 41930.0, 27721.0, 42579.0, 24789.0, 24792.0, 24546.0, 172899.0, 26214.0, 42601.0, 73841.0, 182776.0]"
885,2013/2014,9857,"[113792.0, 40962.0, 21123.0, 41475.0, 38148.0, 39450.0, 429988.0, 27690.0, 27691.0, 170667.0, 39474.0, 42425.0, 197952.0, 25922.0, 42308.0, 27721.0, 41930.0, 231753.0, 24789.0, 24546.0, 26214.0, 41841.0, 73841.0, 182776.0, 24443.0]"
886,2014/2015,9857,
887,2015/2016,9857,"[447488.0, 362115.0, 518663.0, 415113.0, 154249.0, 300683.0, 27657.0, 27663.0, 668307.0, 500502.0, 199833.0, 26522.0, 74009.0, 202650.0, 50074.0, 39474.0, 282420.0, 35644.0, 42691.0, 192079.0, 39376.0, 167634.0, 40659.0, 24793.0, 259306.0, 155246.0, 335606.0, 182776.0]"
888,2008/2009,9875,"[32769.0, 41350.0, 56585.0, 39569.0, 27666.0, 18705.0, 27668.0, 41887.0, 24624.0, 42042.0, 41658.0, 42043.0, 41661.0, 41666.0, 39509.0, 41306.0, 35421.0, 41309.0, 24546.0, 41322.0, 18925.0, 39535.0, 41328.0, 41337.0, 18558.0]"
889,2009/2010,9875,"[32769.0, 56585.0, 39569.0, 18705.0, 42388.0, 27668.0, 27671.0, 50074.0, 41658.0, 42043.0, 41666.0, 414792.0, 39509.0, 41309.0, 35421.0, 24546.0, 32746.0, 18925.0, 39535.0, 41328.0, 39540.0]"
890,2010/2011,9875,"[32769.0, 41350.0, 56585.0, 182921.0, 49677.0, 42388.0, 50074.0, 39706.0, 193439.0, 41887.0, 41658.0, 42043.0, 41666.0, 40004.0, 414792.0, 39509.0, 18518.0, 24546.0, 32746.0, 18925.0, 39535.0, 25584.0, 25337.0]"
891,2011/2012,9875,"[32769.0, 56585.0, 49677.0, 42388.0, 50074.0, 39706.0, 27560.0, 155050.0, 41658.0, 42043.0, 119100.0, 414792.0, 114769.0, 39509.0, 25818.0, 30940.0, 32746.0, 31725.0, 18925.0, 39535.0, 25597.0]"
892,2012/2013,9875,"[32769.0, 49677.0, 42388.0, 50074.0, 193441.0, 27684.0, 27560.0, 24502.0, 24504.0, 41658.0, 49860.0, 31300.0, 414792.0, 114769.0, 39509.0, 25818.0, 30940.0, 32746.0, 39535.0, 30966.0, 25597.0]"
893,2013/2014,9875,"[187017.0, 282775.0, 46104.0, 50074.0, 25759.0, 193441.0, 27684.0, 128037.0, 155050.0, 41658.0, 150330.0, 32579.0, 30660.0, 49860.0, 116555.0, 114769.0, 25818.0, 30940.0, 34029.0, 39535.0, 172157.0, 30966.0, 25597.0]"
894,2014/2015,9875,"[118528.0, 187017.0, 56585.0, 282775.0, 46104.0, 50074.0, 25759.0, 215584.0, 193441.0, 27684.0, 128037.0, 41658.0, 24123.0, 150330.0, 116555.0, 114769.0, 128852.0, 25818.0, 172899.0, 34029.0, 39535.0, 39415.0, 210428.0, 172157.0]"
895,2015/2016,9875,"[187017.0, 282775.0, 46104.0, 25759.0, 215584.0, 193441.0, 293160.0, 177837.0, 265273.0, 41658.0, 150330.0, 30660.0, 128852.0, 41688.0, 172899.0, 188652.0, 34029.0, 39535.0, 210428.0]"
896,2008/2009,9888,"[164864.0, 39428.0, 30983.0, 24456.0, 24457.0, 39185.0, 42387.0, 39701.0, 39200.0, 27558.0, 27560.0, 17836.0, 27565.0, 27566.0, 39726.0, 45244.0, 39744.0, 27598.0, 39633.0, 42325.0, 41942.0, 41432.0, 42460.0, 21982.0, 41445.0, 19436.0]"
897,2009/2010,9888,
898,2010/2011,9888,"[31490.0, 39556.0, 39428.0, 41605.0, 27665.0, 39185.0, 34969.0, 27560.0, 27565.0, 24500.0, 130113.0, 27974.0, 27598.0, 41432.0, 42460.0, 213341.0, 144999.0, 191080.0, 42091.0, 26349.0, 39537.0, 22386.0, 57076.0, 154239.0]"
899,2011/2012,9888,"[115330.0, 39556.0, 196484.0, 41605.0, 190604.0, 27665.0, 161682.0, 170775.0, 39191.0, 42396.0, 41887.0, 114475.0, 24499.0, 24500.0, 155066.0, 27974.0, 25549.0, 27598.0, 41942.0, 144999.0, 39401.0, 39533.0, 26349.0, 39537.0, 22386.0, 74354.0, 57076.0, 30711.0, 154239.0]"
900,2012/2013,9888,
901,2013/2014,9888,
902,2014/2015,9888,
903,2015/2016,9888,
904,2008/2009,8636,"[34304.0, 34305.0, nan, nan, 30724.0, nan, nan, 50055.0, 108808.0, 24450.0, 39306.0, 35724.0, 30989.0, 30492.0, 30460.0, 27692.0, 39349.0, 30905.0, 150466.0, 22984.0, 30281.0, 30928.0, 30930.0, 38239.0, 30690.0, 30696.0, 35561.0, 30716.0, 34942.0]"
905,2009/2010,8636,"[34305.0, 30724.0, 108808.0, 30989.0, 30492.0, 30878.0, 30460.0, 170667.0, 27692.0, 39349.0, 30905.0, 150466.0, 22984.0, 30930.0, 30549.0, 39774.0, 26852.0, 33639.0, 40428.0, 30716.0, 25597.0, 34942.0]"
906,2010/2011,8636,"[34305.0, 30724.0, 154246.0, 30989.0, 30492.0, 30878.0, 30460.0, 27692.0, 27697.0, 25526.0, 30905.0, 150466.0, 22984.0, 98254.0, 30930.0, 30549.0, 184536.0, 39774.0, 39393.0, 26852.0, 24549.0, 33639.0, 40428.0, 40686.0, 213744.0, 30716.0, 25597.0]"
907,2011/2012,8636,"[34305.0, 30724.0, 154246.0, 50189.0, 30989.0, 19352.0, 109338.0, 30492.0, 30878.0, 57124.0, 27692.0, 27697.0, 189237.0, 25526.0, 27702.0, 30905.0, 38460.0, 18506.0, 98254.0, 30930.0, 30549.0, 184536.0, 39774.0, 26852.0, 24549.0, 41199.0, 30460.0]"
908,2012/2013,8636,"[362113.0, 362114.0, 18823.0, 56585.0, 50189.0, 30991.0, 19352.0, 30492.0, 30878.0, 206242.0, 27692.0, 25772.0, 27697.0, 25526.0, 42422.0, 100033.0, 98254.0, 30930.0, 30549.0, 184536.0, 197352.0, 32748.0, 182765.0, 41199.0, 239219.0, 25595.0, 30460.0, 25598.0]"
909,2013/2014,8636,"[25735.0, 50189.0, 30991.0, 282770.0, 42388.0, 19352.0, 199833.0, 30492.0, 25772.0, 42422.0, 25526.0, 100033.0, 31300.0, 21446.0, 168390.0, 98254.0, 30930.0, 30549.0, 182106.0, 181984.0, 197352.0, 130155.0, 41199.0, 239219.0, 30460.0]"
910,2014/2015,8636,"[154246.0, 25735.0, 30991.0, 30865.0, 109330.0, 282770.0, 42388.0, 19352.0, 25772.0, 176300.0, 206508.0, 49970.0, 25526.0, 42422.0, 150466.0, 21446.0, 27719.0, 98254.0, 177874.0, 409812.0, 40165.0, 197352.0, 130155.0, 41199.0, 239219.0, 32118.0]"
911,2015/2016,8636,"[428672.0, nan, nan, nan, nan, nan, 25735.0, 30991.0, 301456.0, 282770.0, 206508.0, 49970.0, 25526.0, 42422.0, 213688.0, 214972.0, 150466.0, 98254.0, 163670.0, 155738.0, 33888.0, 197352.0, 130155.0, 40686.0, 41199.0, 92666.0, 19327.0]"
912,2008/2009,10233,"[nan, nan, nan, nan, nan, nan, 37767.0, 27660.0, 39314.0, 37526.0, 40601.0, 41882.0, 41757.0, 41758.0, 39455.0, 41760.0, 27680.0, 27684.0, 41413.0, 39495.0, 42702.0, 30549.0, 38368.0, 26852.0, 31214.0]"
913,2009/2010,10233,"[nan, 37767.0, 39304.0, 27657.0, 27660.0, 30991.0, 37526.0, 41882.0, 108956.0, 41757.0, 41758.0, 39455.0, 41760.0, 27680.0, 41762.0, 27684.0, 38576.0, 39474.0, 41413.0, 41942.0, 34008.0, 24415.0, 39393.0, 144999.0, 35561.0, 30713.0]"
914,2010/2011,10233,"[37767.0, 39304.0, 154249.0, 39562.0, 30991.0, 43283.0, 40601.0, 41882.0, 41758.0, 41760.0, 40608.0, 27684.0, 46374.0, 27303.0, 74663.0, 18859.0, 25526.0, 109121.0, 41413.0, 72518.0, 41542.0, 34008.0, 39393.0, 26098.0, 178802.0, 30709.0, 26234.0]"
915,2011/2012,10233,"[nan, nan, nan, nan, 37767.0, 39304.0, 185867.0, 30991.0, 27664.0, 50449.0, 299411.0, 36121.0, 40601.0, 26522.0, 41760.0, 40608.0, 30881.0, 27684.0, 46374.0, 39222.0, 24503.0, 36154.0, 72518.0, 30424.0, 34008.0, 49897.0, 113769.0, 26098.0, 192504.0, 39419.0]"
916,2012/2013,10233,"[41869.0, 50449.0, 299411.0, 39447.0, 40601.0, 41629.0, 41760.0, 212772.0, 46374.0, 39719.0, 41394.0, 24503.0, 42306.0, 72518.0, 41542.0, 39498.0, 24403.0, 30424.0, 34008.0, 24792.0, 202343.0, 49897.0, 39537.0, 192504.0, 39419.0, 161660.0, 97789.0, 39422.0, 154239.0]"
917,2013/2014,10233,"[37767.0, 41869.0, 299411.0, 188054.0, 181910.0, 41629.0, 30881.0, 41892.0, 46374.0, 275122.0, 39222.0, 41655.0, 24504.0, 323385.0, 42041.0, 67008.0, 39549.0, 72518.0, 178120.0, 27720.0, 30928.0, 24792.0, 41694.0, 244966.0, 31725.0, 39284.0, 161661.0, 154239.0]"
918,2014/2015,10233,"[231176.0, 52243.0, 181910.0, 188054.0, 46241.0, 429988.0, 113318.0, 46374.0, 35575.0, 101422.0, 166575.0, 39345.0, 41655.0, 238786.0, 41411.0, 162885.0, 72518.0, 30928.0, 134236.0, 301023.0, 289250.0, 244966.0, 268394.0, 41329.0, 39284.0, 577911.0, 161015.0, 39549.0, 154239.0]"
919,2015/2016,10233,"[72707.0, 231176.0, 52243.0, 181910.0, 42651.0, 429988.0, 110378.0, 101422.0, 41269.0, 41655.0, 671159.0, 258873.0, 164029.0, 162885.0, 72518.0, 30928.0, 280276.0, 46297.0, 134236.0, 30940.0, 301023.0, 242783.0, 202341.0, 119014.0, 26221.0, 39284.0, 364532.0, 38139.0, 25597.0]"
920,2008/2009,8537,
921,2009/2010,8537,"[nan, 155268.0, 41862.0, 41350.0, 50055.0, 39435.0, 27667.0, 42650.0, 42396.0, 26784.0, 181920.0, 11685.0, 27558.0, 39722.0, 39470.0, 39732.0, 40757.0, 39350.0, 198324.0, 30136.0, 118713.0, 42702.0, 37457.0, 27605.0, 41942.0, 42600.0, 42601.0, 39539.0, 25337.0, 37499.0]"
922,2010/2011,8537,
923,2011/2012,8537,
924,2012/2013,8537,
925,2013/2014,8537,"[362113.0, 362115.0, 41605.0, 39569.0, 51348.0, 79256.0, 41369.0, 177688.0, 42393.0, 181920.0, 56992.0, 111794.0, 39490.0, 120132.0, 244816.0, 73047.0, 182106.0, 39643.0, 239964.0, 27613.0, 41948.0, 317156.0, 163557.0, 41329.0]"
926,2014/2015,8537,
927,2015/2016,8537,
928,2008/2009,10167,
929,2009/2010,10167,"[37508.0, 39306.0, 39567.0, 27679.0, 37541.0, 27686.0, 46374.0, 27693.0, 24499.0, 30906.0, 35644.0, 109121.0, 39490.0, 42433.0, 73034.0, 97487.0, 27732.0, 27610.0, 30940.0, 35561.0, 40428.0, 40686.0, 39423.0]"
930,2010/2011,10167,"[37508.0, 33413.0, 39567.0, 33816.0, 96540.0, 27679.0, 27680.0, 11685.0, 46374.0, 37541.0, 38827.0, 17836.0, 40621.0, 24499.0, 30906.0, 68411.0, 35644.0, 42433.0, 41413.0, 27610.0, 30940.0, 35561.0, 92024.0]"
931,2011/2012,10167,"[39301.0, 27657.0, 23947.0, 39567.0, 19352.0, 33816.0, 96540.0, 27679.0, 27680.0, 37541.0, 40621.0, 128047.0, 27696.0, 30906.0, 41659.0, 35644.0, 41280.0, 42433.0, 41666.0, 41413.0, 27599.0, 27610.0, 40428.0, 40686.0, 213743.0, 22386.0, 73845.0, 92024.0]"
932,2012/2013,10167,"[299653.0, 39301.0, 41605.0, 39567.0, 73999.0, 33816.0, 27679.0, 37541.0, 38827.0, 40621.0, 39345.0, 158263.0, 30906.0, 35643.0, 35644.0, 41666.0, 27599.0, 27610.0, 182106.0, 39643.0, 40686.0, 58485.0, 213366.0, 94326.0, 195199.0]"
933,2013/2014,10167,"[39428.0, 41605.0, 154246.0, 56585.0, 73999.0, 154264.0, 33816.0, 27679.0, 176682.0, 38827.0, 40621.0, 39345.0, 35643.0, 35644.0, 41413.0, 27719.0, 27599.0, 24791.0, 32748.0, 182765.0, 40686.0, 94326.0, 213366.0, 39422.0, 195199.0]"
934,2014/2015,10167,"[41865.0, 71055.0, 50449.0, 154264.0, 33816.0, 27679.0, 41892.0, 37541.0, 42664.0, 40621.0, 182843.0, 35644.0, 130113.0, 41666.0, 41413.0, 26310.0, 27719.0, 39367.0, 470868.0, 182106.0, 41694.0, 268261.0, 282473.0, 32748.0, 40428.0, 40686.0, 150389.0, 213366.0, 40187.0, 39422.0]"
935,2015/2016,10167,
936,2008/2009,9976,
937,2009/2010,9976,"[41729.0, 24459.0, 41355.0, 42511.0, 41879.0, 39194.0, 42017.0, 41763.0, 24235.0, 38060.0, 27565.0, 72371.0, 25526.0, 42692.0, 42437.0, 39496.0, 41809.0, 30548.0, 27733.0, 41816.0, 24409.0, 39386.0, 41818.0, 39391.0, 41445.0]"
938,2010/2011,9976,"[nan, 41729.0, 24459.0, 150670.0, 42003.0, 41879.0, 239256.0, 38938.0, 39194.0, 202650.0, 42664.0, 38060.0, 24493.0, 27696.0, 182836.0, 27843.0, 42692.0, 39496.0, 27723.0, 41809.0, 12371.0, 30548.0, 27733.0, 41816.0, 41818.0, 41695.0, 39391.0, 150754.0, 41445.0, 41831.0, 42601.0, 155254.0, 26234.0, 25338.0]"
939,2011/2012,9976,
940,2012/2013,9976,
941,2013/2014,9976,
942,2014/2015,9976,
943,2015/2016,9976,
944,2008/2009,9880,
945,2009/2010,9880,
946,2010/2011,9880,"[39306.0, 73999.0, 39701.0, 41243.0, 155297.0, 41380.0, 39204.0, 33706.0, 39488.0, 150466.0, 18500.0, 27719.0, 31304.0, 98254.0, 167634.0, 39638.0, 25815.0, 96598.0, 39264.0, 129763.0, 182765.0, 94326.0, 30718.0, 39423.0]"
947,2011/2012,9880,"[nan, nan, 39426.0, nan, nan, 298243.0, nan, nan, 33422.0, 73999.0, 39311.0, 39440.0, 96534.0, 43158.0, 41243.0, 41380.0, 11685.0, 42664.0, 114746.0, 41405.0, 39621.0, 213317.0, 39638.0, 25815.0, 96598.0, 196186.0, 39264.0, 129763.0, 31725.0, 94326.0, 30712.0, 25338.0]"
948,2012/2013,9880,
949,2013/2014,9880,
950,2014/2015,9880,"[nan, nan, nan, nan, nan, 195717.0, 96646.0, 41735.0, 150407.0, 41478.0, 27658.0, 364164.0, nan, 27663.0, 41754.0, 41376.0, 526241.0, 237602.0, 37537.0, 24484.0, 37550.0, 179759.0, 128047.0, 213299.0, 42420.0, 182839.0, 41534.0, 41536.0, 265924.0, 318535.0, 108381.0, 42601.0, 25595.0]"
951,2015/2016,9880,
952,2008/2009,9858,
953,2009/2010,9858,
954,2010/2011,9858,"[nan, nan, nan, 41475.0, nan, nan, 33414.0, nan, nan, nan, nan, nan, nan, 37499.0, 27664.0, 39699.0, 39450.0, 39323.0, 41632.0, 41640.0, 41643.0, 213299.0, 41652.0, 41654.0, 32574.0, 39487.0, 71359.0, 41665.0, 41662.0, 41670.0, 97487.0, 39762.0, 113239.0, 128732.0, 41437.0, 38118.0, 31739.0]"
955,2011/2012,9858,
956,2012/2013,9858,
957,2013/2014,9858,
958,2014/2015,9858,
959,2015/2016,9858,
960,2008/2009,6269,
961,2009/2010,6269,
962,2010/2011,6269,
963,2011/2012,6269,"[nan, nan, 39298.0, nan, 37508.0, 27664.0, 39569.0, 26257.0, 37522.0, 41489.0, 42005.0, 42393.0, 39706.0, 97195.0, 74542.0, 41136.0, 41394.0, 39743.0, 74305.0, 42437.0, 41045.0, 5223.0, 39271.0, 42091.0, 196205.0, 92532.0, 15732.0, 159606.0, 39423.0]"
964,2012/2013,6269,
965,2013/2014,6269,
966,2014/2015,6269,
967,2015/2016,6269,
968,2008/2009,9878,
969,2009/2010,9878,
970,2010/2011,9878,
971,2011/2012,9878,
972,2012/2013,9878,"[207617.0, 41478.0, 37767.0, 111739.0, 181910.0, 57114.0, 27677.0, 41887.0, 27680.0, 42017.0, 170660.0, 41769.0, 215723.0, 39729.0, 42420.0, 39485.0, 39745.0, 184770.0, 136516.0, 24013.0, 40274.0, 128732.0, 39644.0, 113757.0, 39264.0, 67300.0, 163199.0, 252650.0, 438507.0, 113774.0, 39541.0, 190971.0, 183039.0]"
973,2013/2014,9878,
974,2014/2015,9878,
975,2015/2016,9878,
976,2008/2009,9876,
977,2009/2010,9876,
978,2010/2011,9876,
979,2011/2012,9876,
980,2012/2013,9876,
981,2013/2014,9876,"[22283.0, 279820.0, 39440.0, 42387.0, 128020.0, 282774.0, 282775.0, 40601.0, 39194.0, 178603.0, 24502.0, 164033.0, 42691.0, 24516.0, 245572.0, 213317.0, 39763.0, 19285.0, 97502.0, 105828.0, 199916.0, 30709.0, 238838.0, 168569.0, 42491.0]"
982,2014/2015,9876,"[33422.0, 39440.0, 30740.0, 168727.0, 42491.0, 40601.0, 27558.0, 173609.0, 110378.0, 24500.0, 24516.0, 231753.0, 34633.0, 244809.0, 362194.0, 39763.0, 24789.0, 19285.0, 105828.0, 41329.0, 41332.0, 30709.0, 238838.0, 168569.0, 553849.0, 171899.0, 97789.0]"
983,2015/2016,9876,"[30603.0, 279820.0, 39440.0, 30740.0, 168727.0, 40601.0, 111794.0, 24516.0, 184520.0, 453324.0, 182606.0, 97502.0, 97789.0, 105828.0, 24549.0, 206695.0, 287337.0, 41329.0, 541556.0, 30709.0, 238838.0, 251384.0, 553849.0, 42491.0, 265725.0]"
984,2008/2009,7943,
985,2009/2010,7943,
986,2010/2011,7943,
987,2011/2012,7943,
988,2012/2013,7943,
989,2013/2014,7943,"[32769.0, 39299.0, 96645.0, 27657.0, 41869.0, 39696.0, 96532.0, 154264.0, 79262.0, 27685.0, 27560.0, 74028.0, 215725.0, 39345.0, 74034.0, 231093.0, 39222.0, 74044.0, 399549.0, 73024.0, 166595.0, 414788.0, 41542.0, 182606.0, 39376.0, 32597.0, 293205.0, 112476.0, 364520.0, 182765.0, 210932.0, 150395.0, 195199.0]"
990,2014/2015,7943,"[32769.0, 39170.0, 27657.0, 96532.0, 41497.0, 199833.0, 79262.0, 27685.0, 215725.0, 74034.0, 39222.0, 399549.0, 73024.0, 166595.0, 41542.0, 178120.0, 39376.0, 293205.0, 112476.0, 364520.0, 620523.0, 161662.0, 195199.0]"
991,2015/2016,7943,"[32769.0, 39170.0, 27657.0, 183059.0, 540307.0, 96532.0, 41497.0, 79262.0, 27685.0, 215725.0, 74034.0, 415539.0, 231093.0, 39222.0, 73024.0, 265924.0, 41542.0, 178120.0, 293205.0, 112476.0, 317156.0, 364520.0, 195199.0]"
992,2008/2009,8534,
993,2009/2010,8534,
994,2010/2011,8534,
995,2011/2012,8534,
996,2012/2013,8534,
997,2013/2014,8534,
998,2014/2015,8534,"[358155.0, 212643.0, 212644.0, 212645.0, 293160.0, 163255.0, 365624.0, 41540.0, 30284.0, 37457.0, 41688.0, 187360.0, 282723.0, 362212.0, 299370.0, 282731.0, 206322.0, 104434.0, 39294.0]"
999,2015/2016,8534,"[39302.0, 41865.0, 193439.0, 206242.0, 212643.0, 212645.0, 237606.0, 41640.0, 178732.0, 365624.0, 438456.0, 184770.0, 41540.0, 192842.0, 30284.0, 415308.0, 112476.0, 282723.0, 362212.0, 299370.0, 282731.0, 620524.0, 239213.0, 104434.0, 612212.0]"
1000,2008/2009,9891,
1001,2009/2010,9891,
1002,2010/2011,9891,
1003,2011/2012,9891,
1004,2012/2013,9891,
1005,2013/2014,9891,
1006,2014/2015,9891,
1007,2015/2016,9891,"[195589.0, 415500.0, 415501.0, 74382.0, 201617.0, 585237.0, 181920.0, 181921.0, 39331.0, 184105.0, 33706.0, 415024.0, 39345.0, 213299.0, 259507.0, 182715.0, 27708.0, 399549.0, 42052.0, 42443.0, 160460.0, 114664.0, 38122.0, 181997.0, 41458.0, 263796.0, 156534.0, 155262.0]"
1008,2008/2009,208931,
1009,2009/2010,208931,
1010,2010/2011,208931,
1011,2011/2012,208931,
1012,2012/2013,208931,
1013,2013/2014,208931,
1014,2014/2015,208931,
1015,2015/2016,208931,"[nan, nan, nan, nan, 414854.0, 414856.0, 415113.0, 181911.0, 39447.0, 202650.0, 212767.0, 128803.0, 27558.0, 230825.0, 30906.0, 24123.0, 41404.0, 18880.0, 74305.0, 448321.0, 213317.0, 364104.0, 104778.0, 282060.0, 300236.0, 182606.0, 187360.0, 157284.0, 202341.0, 299886.0, 299374.0, 306296.0, 111739.0, 161661.0, 80126.0]"
1016,2008/2009,8593,
1017,2009/2010,8593,"[37762.0, 118730.0, 30603.0, 23951.0, 26450.0, 109651.0, 36788.0, 160599.0, 30841.0, 26459.0, 40636.0]"
1018,2010/2011,8593,"[37762.0, 26459.0, 35497.0, 118730.0, 109651.0, 109652.0, 45174.0, 160599.0, 30841.0, 103899.0, 40636.0]"
